title,Ethnicity,Gender,Religious_Affiliation,Political_Party,docid,VectorRanker_person,VectorRanker_person_value,VectorRanker_MMR_03_person,VectorRanker_MMR_03_person_value,VectorRanker_MMR_05_person,VectorRanker_MMR_05_person_value,VectorRanker_MMR_07_person,VectorRanker_MMR_07_person_value,VectorRanker_woman,VectorRanker_woman_value,VectorRanker_MMR_03_woman,VectorRanker_MMR_03_woman_value,VectorRanker_MMR_05_woman,VectorRanker_MMR_05_woman_value,VectorRanker_MMR_07_woman,VectorRanker_MMR_07_woman_value,VectorRanker_teacher,VectorRanker_teacher_value,VectorRanker_MMR_03_teacher,VectorRanker_MMR_03_teacher_value,VectorRanker_MMR_05_teacher,VectorRanker_MMR_05_teacher_value,VectorRanker_MMR_07_teacher,VectorRanker_MMR_07_teacher_value,VectorRanker_role model,VectorRanker_role model_value,VectorRanker_MMR_03_role model,VectorRanker_MMR_03_role model_value,VectorRanker_MMR_05_role model,VectorRanker_MMR_05_role model_value,VectorRanker_MMR_07_role model,VectorRanker_MMR_07_role model_value,VectorRanker_professional,VectorRanker_professional_value,VectorRanker_MMR_03_professional,VectorRanker_MMR_03_professional_value,VectorRanker_MMR_05_professional,VectorRanker_MMR_05_professional_value,VectorRanker_MMR_07_professional,VectorRanker_MMR_07_professional_value
Grand Duke Konstantin Nikolayevich of Russia,,male,Eastern Orthodoxy,,1430474,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,43078.0,0.016345903277397156,43078.0,0.016345903277397156,43078.0,0.016345903277397156,43078.0,0.016345903277397156,28974.0,,28974.0,,28974.0,,28974.0,
Madam C. J. Walker,African Americans,female,,,472573,33861.0,,33861.0,,33861.0,,33861.0,,623.0,0.25502482056617737,623.0,0.25502482056617737,623.0,0.25502482056617737,623.0,0.25502482056617737,9896.0,,9896.0,,9896.0,,9896.0,,14983.0,0.10214553028345108,14983.0,0.10214553028345108,14983.0,0.10214553028345108,14983.0,0.10214553028345108,28974.0,,28974.0,,28974.0,,28974.0,
Theodore Roosevelt Jr.,,male,,Republican Party,699433,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,59662.0,-0.03934691846370697,59662.0,-0.03934691846370697,59662.0,-0.03934691846370697,59662.0,-0.03934691846370697,15632.0,0.03929341584444046,15632.0,0.03929341584444046,15632.0,0.03929341584444046,15632.0,0.03929341584444046
Joseph Caillaux,,male,,Democratic Republican Alliance,402523,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Henry Morgenthau Jr.,,male,Judaism,Democratic Party,584964,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,39048.0,0.027833912521600723,39048.0,0.027833912521600723,39048.0,0.027833912521600723,39048.0,0.027833912521600723,28974.0,,28974.0,,28974.0,,28974.0,
Frederick H. Gillett,,male,,Republican Party,1119303,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Devadatta,,male,Buddhism,,981895,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,6091.0,0.0437772199511528,6091.0,0.0437772199511528,6091.0,0.0437772199511528,6091.0,0.0437772199511528,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Miguel Ricardo de Álava,,male,,Progressive Party,1052798,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,8332.0,0.09242450445890427,8332.0,0.09242450445890427,8332.0,0.09242450445890427,8332.0,0.09242450445890427
Rafer Johnson,,male,,Democratic Party,657162,15682.0,0.06583467125892639,15682.0,0.06583467125892639,15682.0,0.06583467125892639,15682.0,0.06583467125892639,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,27874.0,0.05953749269247055,27874.0,0.05953749269247055,27874.0,0.05953749269247055,27874.0,0.05953749269247055,24620.0,-0.036106888204813004,24620.0,-0.036106888204813004,24620.0,-0.036106888204813004,24620.0,-0.036106888204813004
Lee Ann Womack,,female,,Republican Party,312919,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,38296.0,0.029925771057605743,38296.0,0.029925771057605743,38296.0,0.029925771057605743,38296.0,0.029925771057605743,28974.0,,28974.0,,28974.0,,28974.0,
Pascual Ortiz Rubio,,male,atheism,Institutional Revolutionary Party,5195141,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Kamehameha III,,male,Protestantism,,690640,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,47623.0,0.002873240038752556,47623.0,0.002873240038752556,47623.0,0.002873240038752556,47623.0,0.002873240038752556,28974.0,,28974.0,,28974.0,,28974.0,
Carolyn Maloney,,female,Presbyterianism,Democratic Party,964291,6991.0,0.11671753227710724,6991.0,0.11671753227710724,6991.0,0.11671753227710724,6991.0,0.11671753227710724,257.0,0.30411067605018616,257.0,0.30411067605018616,257.0,0.30411067605018616,257.0,0.30411067605018616,452.0,0.2622829079627991,452.0,0.2622829079627991,452.0,0.2622829079627991,452.0,0.2622829079627991,24176.0,0.07074680179357529,24176.0,0.07074680179357529,24176.0,0.07074680179357529,24176.0,0.07074680179357529,28974.0,,28974.0,,28974.0,,28974.0,
Rufus King,,male,,Federalist Party,261268,33861.0,,33861.0,,33861.0,,33861.0,,16753.0,-0.030991975218057632,16753.0,-0.030991975218057632,16753.0,-0.030991975218057632,16753.0,-0.030991975218057632,9896.0,,9896.0,,9896.0,,9896.0,,46389.0,0.006298957392573357,46389.0,0.006298957392573357,46389.0,0.006298957392573357,46389.0,0.006298957392573357,28974.0,,28974.0,,28974.0,,28974.0,
David Cassidy,,male,,Democratic Party,88604,27240.0,0.00026680342853069305,27240.0,0.00026680342853069305,27240.0,0.00026680342853069305,27240.0,0.00026680342853069305,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,4703.0,0.16012106835842133,4703.0,0.16012106835842133,4703.0,0.16012106835842133,4703.0,0.16012106835842133,26353.0,-0.060252267867326736,26353.0,-0.060252267867326736,26353.0,-0.060252267867326736,26353.0,-0.060252267867326736
John M. McHugh,,male,,Republican Party,964364,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Trina Robbins,Jewish people,female,paganism,,3207655,33861.0,,33861.0,,33861.0,,33861.0,,3206.0,0.14460358023643494,3206.0,0.14460358023643494,3206.0,0.14460358023643494,3206.0,0.14460358023643494,9896.0,,9896.0,,9896.0,,9896.0,,20514.0,0.08235406875610352,20514.0,0.08235406875610352,20514.0,0.08235406875610352,20514.0,0.08235406875610352,28974.0,,28974.0,,28974.0,,28974.0,
Martha Layne Collins,,female,,Democratic Party,1616224,16729.0,0.060582004487514496,16729.0,0.060582004487514496,16729.0,0.060582004487514496,16729.0,0.060582004487514496,2041.0,0.17938154935836792,2041.0,0.17938154935836792,2041.0,0.17938154935836792,2041.0,0.17938154935836792,2148.0,0.1534399688243866,2148.0,0.1534399688243866,2148.0,0.1534399688243866,2148.0,0.1534399688243866,38938.0,0.028122233226895332,38938.0,0.028122233226895332,38938.0,0.028122233226895332,38938.0,0.028122233226895332,18835.0,0.01633761078119278,18835.0,0.01633761078119278,18835.0,0.01633761078119278,18835.0,0.01633761078119278
Alexandros Mavrokordatos,,male,,English Party,2780633,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,21229.0,0.0801117867231369,21229.0,0.0801117867231369,21229.0,0.0801117867231369,21229.0,0.0801117867231369,7833.0,0.09672114253044128,7833.0,0.09672114253044128,7833.0,0.09672114253044128,7833.0,0.09672114253044128
Christy Clark,,female,,BC United,536470,33861.0,,33861.0,,33861.0,,33861.0,,7407.0,0.06624804437160492,7407.0,0.06624804437160492,7407.0,0.06624804437160492,7407.0,0.06624804437160492,2769.0,0.13064530491828918,2769.0,0.13064530491828918,2769.0,0.13064530491828918,2769.0,0.13064530491828918,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Isabel Paterson,,female,deism,,1400094,14283.0,0.07294314354658127,14283.0,0.07294314354658127,14283.0,0.07294314354658127,14283.0,0.07294314354658127,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Fred M. Vinson,,male,Methodism,Democratic Party,573969,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Albert Apponyi,,male,,Deák Party,3079476,3242.0,0.15247532725334167,3242.0,0.15247532725334167,3242.0,0.15247532725334167,3242.0,0.15247532725334167,8497.0,0.05209796130657196,8497.0,0.05209796130657196,8497.0,0.05209796130657196,8497.0,0.05209796130657196,9896.0,,9896.0,,9896.0,,9896.0,,40373.0,0.024169521406292915,40373.0,0.024169521406292915,40373.0,0.024169521406292915,40373.0,0.024169521406292915,28974.0,,28974.0,,28974.0,,28974.0,
Pat Quinn (politician),,male,,Democratic Party,1616219,19374.0,0.04680856317281723,19374.0,0.04680856317281723,19374.0,0.04680856317281723,19374.0,0.04680856317281723,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,19152.0,0.014135628938674927,19152.0,0.014135628938674927,19152.0,0.014135628938674927,19152.0,0.014135628938674927
Cynthia Weil,American Jews,female,,,1660385,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Frederica Wilson,,female,,Democratic Party,13719198,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,19150.0,0.08681108057498932,19150.0,0.08681108057498932,19150.0,0.08681108057498932,19150.0,0.08681108057498932,28974.0,,28974.0,,28974.0,,28974.0,
Barbara Jordan,African Americans,female,Baptists,Democratic Party,351329,33861.0,,33861.0,,33861.0,,33861.0,,1163.0,0.2161867916584015,1163.0,0.2161867916584015,1163.0,0.2161867916584015,1163.0,0.2161867916584015,1558.0,0.1776818484067917,1558.0,0.1776818484067917,1558.0,0.1776818484067917,1558.0,0.1776818484067917,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Yvette Clarke,,female,Episcopal Church,Democratic Party,2045683,19313.0,0.04712725430727005,19313.0,0.04712725430727005,19313.0,0.04712725430727005,19313.0,0.04712725430727005,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Ion I. C. Brătianu,,male,Eastern Orthodox Church,National Liberal Party,1373464,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,27534.0,0.06060843914747238,27534.0,0.06060843914747238,27534.0,0.06060843914747238,27534.0,0.06060843914747238,28974.0,,28974.0,,28974.0,,28974.0,
Ilan Pappé,,male,,Hadash,3014514,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,33814.0,0.04256932809948921,33814.0,0.04256932809948921,33814.0,0.04256932809948921,33814.0,0.04256932809948921,28974.0,,28974.0,,28974.0,,28974.0,
Marianne Thieme,,female,Seventh-day Adventist Church,Party for the Animals,8282371,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Aletta Jacobs,,female,Judaism,Free-thinking Democratic League,3853360,33861.0,,33861.0,,33861.0,,33861.0,,480.0,0.2713930308818817,480.0,0.2713930308818817,480.0,0.2713930308818817,480.0,0.2713930308818817,9896.0,,9896.0,,9896.0,,9896.0,,12893.0,0.1107659563422203,12893.0,0.1107659563422203,12893.0,0.1107659563422203,12893.0,0.1107659563422203,28974.0,,28974.0,,28974.0,,28974.0,
Katy Gallagher,,female,,Australian Labor Party,1471898,33861.0,,33861.0,,33861.0,,33861.0,,1246.0,0.21124832332134247,1246.0,0.21124832332134247,1246.0,0.21124832332134247,1246.0,0.21124832332134247,9896.0,,9896.0,,9896.0,,9896.0,,5723.0,0.1516050398349762,5723.0,0.1516050398349762,5723.0,0.1516050398349762,5723.0,0.1516050398349762,28974.0,,28974.0,,28974.0,,28974.0,
"Larry Johnson (basketball, born 1969)",,male,Islam,,1302142,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,40619.0,0.02343815192580223,40619.0,0.02343815192580223,40619.0,0.02343815192580223,40619.0,0.02343815192580223,21881.0,-0.00793788954615593,21881.0,-0.00793788954615593,21881.0,-0.00793788954615593,21881.0,-0.00793788954615593
Kim Tae-hee,,female,Catholicism,,2969868,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,48773.0,-0.0006626062095165253,48773.0,-0.0006626062095165253,48773.0,-0.0006626062095165253,48773.0,-0.0006626062095165253,28974.0,,28974.0,,28974.0,,28974.0,
John Warner,,male,Episcopal Church,Republican Party,326957,7258.0,0.11475978046655655,7258.0,0.11475978046655655,7258.0,0.11475978046655655,7258.0,0.11475978046655655,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Yvonne Ridley,,female,Islam,,766968,33861.0,,33861.0,,33861.0,,33861.0,,1313.0,0.20848019421100616,1313.0,0.20848019421100616,1313.0,0.20848019421100616,1313.0,0.20848019421100616,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
J. Warren Keifer,,male,,Republican Party,1118997,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Meena Kumari,,female,Islam,,2832794,33861.0,,33861.0,,33861.0,,33861.0,,2816.0,0.15624995529651642,2816.0,0.15624995529651642,2816.0,0.15624995529651642,2816.0,0.15624995529651642,9896.0,,9896.0,,9896.0,,9896.0,,42460.0,0.018041320145130157,42460.0,0.018041320145130157,42460.0,0.018041320145130157,42460.0,0.018041320145130157,23638.0,-0.025292832404375076,23638.0,-0.025292832404375076,23638.0,-0.025292832404375076,23638.0,-0.025292832404375076
Mira Nair,,female,Hinduism,,80669,24800.0,0.01651029847562313,24800.0,0.01651029847562313,24800.0,0.01651029847562313,24800.0,0.01651029847562313,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Noor Jehan,,female,Islam,,368733,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,48100.0,0.0013719424605369568,48100.0,0.0013719424605369568,48100.0,0.0013719424605369568,48100.0,0.0013719424605369568,28974.0,,28974.0,,28974.0,,28974.0,
Buffy Sainte-Marie,Cree,female,,,418634,13928.0,0.07503010332584381,13928.0,0.07503010332584381,13928.0,0.07503010332584381,13928.0,0.07503010332584381,1863.0,0.18510869145393372,1863.0,0.18510869145393372,1863.0,0.18510869145393372,1863.0,0.18510869145393372,5330.0,0.06237543374300003,5330.0,0.06237543374300003,5330.0,0.06237543374300003,5330.0,0.06237543374300003,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Edmond James de Rothschild,,male,Judaism,,398525,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,24471.0,0.06978065520524979,24471.0,0.06978065520524979,24471.0,0.06978065520524979,24471.0,0.06978065520524979,28974.0,,28974.0,,28974.0,,28974.0,
Carlos Castillo Armas,,male,Catholicism,National Liberation Movement,539364,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,16536.0,0.09619145095348358,16536.0,0.09619145095348358,16536.0,0.09619145095348358,16536.0,0.09619145095348358,28974.0,,28974.0,,28974.0,,28974.0,
Ali Akbar Khan,,male,Islam,,577451,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,5459.0,0.059704579412937164,5459.0,0.059704579412937164,5459.0,0.059704579412937164,5459.0,0.059704579412937164,71561.0,,71561.0,,71561.0,,71561.0,,22070.0,-0.009554829448461533,22070.0,-0.009554829448461533,22070.0,-0.009554829448461533,22070.0,-0.009554829448461533
Wan Azizah Wan Ismail,,female,Sunni Islam,People's Alliance,1428991,33861.0,,33861.0,,33861.0,,33861.0,,3633.0,0.1333424299955368,3633.0,0.1333424299955368,3633.0,0.1333424299955368,3633.0,0.1333424299955368,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
M. Karunanidhi,,male,Anti-Hinduism,All India Anna Dravida Munnetra Kazhagam,479912,5040.0,0.13314926624298096,5040.0,0.13314926624298096,5040.0,0.13314926624298096,5040.0,0.13314926624298096,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Alaungpaya,,male,Theravāda,,1417207,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,62528.0,-0.05316897854208946,62528.0,-0.05316897854208946,62528.0,-0.05316897854208946,62528.0,-0.05316897854208946,28974.0,,28974.0,,28974.0,,28974.0,
"George Read (American politician, born 1733)",,male,,Federalist Party,261180,16474.0,0.06186813861131668,16474.0,0.06186813861131668,16474.0,0.06186813861131668,16474.0,0.06186813861131668,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,20532.0,0.08228173106908798,20532.0,0.08228173106908798,20532.0,0.08228173106908798,20532.0,0.08228173106908798,28974.0,,28974.0,,28974.0,,28974.0,
Paolo Villaggio,,male,,Italian Radicals,2232476,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,2972.0,0.12420805543661118,2972.0,0.12420805543661118,2972.0,0.12420805543661118,2972.0,0.12420805543661118,10095.0,0.12411508709192276,10095.0,0.12411508709192276,10095.0,0.12411508709192276,10095.0,0.12411508709192276,28974.0,,28974.0,,28974.0,,28974.0,
Edward Balliol,,male,Catholicism,,23777994,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Peng Zhen,,male,,Chinese Communist Party,401892,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,50397.0,-0.0054754577577114105,50397.0,-0.0054754577577114105,50397.0,-0.0054754577577114105,50397.0,-0.0054754577577114105,28974.0,,28974.0,,28974.0,,28974.0,
William Lewis Moore,,male,atheism,,1363496,11544.0,0.08830602467060089,11544.0,0.08830602467060089,11544.0,0.08830602467060089,11544.0,0.08830602467060089,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Frank Church,,male,Presbyterianism,Democratic Party,461925,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,37881.0,0.031046420335769653,37881.0,0.031046420335769653,37881.0,0.031046420335769653,37881.0,0.031046420335769653,28974.0,,28974.0,,28974.0,,28974.0,
William Colby,,male,,independent politician,456228,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,25724.0,0.0660061165690422,25724.0,0.0660061165690422,25724.0,0.0660061165690422,25724.0,0.0660061165690422,9932.0,0.07964910566806793,9932.0,0.07964910566806793,9932.0,0.07964910566806793,9932.0,0.07964910566806793
Rivaldo,,male,Islam,,258947,5588.0,0.12832070887088776,5588.0,0.12832070887088776,5588.0,0.12832070887088776,5588.0,0.12832070887088776,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,869.0,0.22511187195777893,869.0,0.22511187195777893,869.0,0.22511187195777893,869.0,0.22511187195777893,10622.0,0.07451720535755157,10622.0,0.07451720535755157,10622.0,0.07451720535755157,10622.0,0.07451720535755157
Jack Black,,male,Judaism,Democratic Party,343560,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,18673.0,0.08845220506191254,18673.0,0.08845220506191254,18673.0,0.08845220506191254,18673.0,0.08845220506191254,28974.0,,28974.0,,28974.0,,28974.0,
Christine Lagarde,,female,,Union for a Popular Movement,9103381,33861.0,,33861.0,,33861.0,,33861.0,,733.0,0.24415940046310425,733.0,0.24415940046310425,733.0,0.24415940046310425,733.0,0.24415940046310425,2106.0,0.15477098524570465,2106.0,0.15477098524570465,2106.0,0.15477098524570465,2106.0,0.15477098524570465,17687.0,0.09198004007339478,17687.0,0.09198004007339478,17687.0,0.09198004007339478,17687.0,0.09198004007339478,2084.0,0.1651155948638916,2084.0,0.1651155948638916,2084.0,0.1651155948638916,2084.0,0.1651155948638916
Anand Satyanand,,male,Catholic Church,,4609946,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,15213.0,0.10121343284845352,15213.0,0.10121343284845352,15213.0,0.10121343284845352,15213.0,0.10121343284845352,28974.0,,28974.0,,28974.0,,28974.0,
Ananias son of Nedebeus,,male,Judaism,,27702270,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Ibn Taymiyyah,,male,Sunni Islam,,272074,13083.0,0.07975110411643982,13083.0,0.07975110411643982,13083.0,0.07975110411643982,13083.0,0.07975110411643982,10233.0,0.033285290002822876,10233.0,0.033285290002822876,10233.0,0.033285290002822876,10233.0,0.033285290002822876,5448.0,0.06002648174762726,5448.0,0.06002648174762726,5448.0,0.06002648174762726,5448.0,0.06002648174762726,36034.0,0.036287881433963776,36034.0,0.036287881433963776,36034.0,0.036287881433963776,36034.0,0.036287881433963776,28974.0,,28974.0,,28974.0,,28974.0,
Alexander Stubb,,male,,National Coalition Party,1767274,8385.0,0.10713458806276321,8385.0,0.10713458806276321,8385.0,0.10713458806276321,8385.0,0.10713458806276321,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,6724.0,0.1439177691936493,6724.0,0.1439177691936493,6724.0,0.1439177691936493,6724.0,0.1439177691936493,4344.0,0.13013538718223572,4344.0,0.13013538718223572,4344.0,0.13013538718223572,4344.0,0.13013538718223572
Chris Pratt,,male,Christianity,California Republican Party,1916589,11763.0,0.08714435249567032,11763.0,0.08714435249567032,11763.0,0.08714435249567032,11763.0,0.08714435249567032,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,4130.0,0.16578936576843262,4130.0,0.16578936576843262,4130.0,0.16578936576843262,4130.0,0.16578936576843262,28974.0,,28974.0,,28974.0,,28974.0,
Bill Bradley,,male,,Democratic Party,288047,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,1023.0,0.2063092142343521,1023.0,0.2063092142343521,1023.0,0.2063092142343521,1023.0,0.2063092142343521,71561.0,,71561.0,,71561.0,,71561.0,,16641.0,0.03221813589334488,16641.0,0.03221813589334488,16641.0,0.03221813589334488,16641.0,0.03221813589334488
Alexander Gomelsky,,male,,Communist Party of the Soviet Union,2466872,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,5022.0,0.122519850730896,5022.0,0.122519850730896,5022.0,0.122519850730896,5022.0,0.122519850730896
